Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autocenter Koch GmbH,"Feldstraße 6
16356 Ahrensfelde
Autocenter Koch GmbH,"Feldstraße 6
16356 Ahrensfelde
Deutschland",12990,12433,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,Skoda Fabia 1.0 TSI Style Klimaat.LM Sitzh.Temp PDC,"<p>
<strong>Abholadresse</strong>
Feldstraße 6
16356 Ahrensfelde
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
26.720 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
70 kW (95 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 4,6 l/100km (kombiniert)<br>
ca. 5,5 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 106 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
03/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
03/2022<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Cappuccino Beige<br>
<strong>Farbe</strong>
Beige Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Android Auto, Apple CarPlay, Armlehne, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Partikelfilter, Raucherpaket, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Beige, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,454,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TYkAAOSwXW9fPV1~/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BCkAAOSwEkxfPV1~/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/viwAAOSwubdfPV1~/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/X9oAAOSwLT5fPV1~/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/XqUAAOSw955fPV1~/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/hJ8AAOSws-JfPV2A/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/jc4AAOSwGJVfPV1~/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TJ4AAOSwqDJfPV1~/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/-VsAAOSwtkFfPV1~/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DaYAAOSweelfPV1~/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/fzoAAOSwFK1fPV1~/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/FVgAAOSwmzFfPV2A/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/O-QAAOSwWGFfPV2A/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GC4AAOSwyjdfPV2B/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/1eMAAOSwcVZfPV1~/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TYkAAOSwXW9fPV1~/$_27.JPG,16,,,,,,,,,,,nil
,,,12368,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,12303,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,502,,FALSCH,WAHR
,,,12238,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR
,,,12173,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
,,,12280,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,434,,FALSCH,WAHR
,,,12194,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,458,,FALSCH,WAHR
,,,12107,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,12021,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,506,,FALSCH,WAHR
,,,11934,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,530,,FALSCH,WAHR
,,,12128,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,422,,FALSCH,WAHR
,,,12020,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,446,,FALSCH,WAHR
,,,11912,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,470,,FALSCH,WAHR
,,,11803,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
,,,11695,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,518,,FALSCH,WAHR
,,,11976,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,414,,FALSCH,WAHR
,,,11846,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,438,,FALSCH,WAHR
,,,11716,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,462,,FALSCH,WAHR
,,,11586,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
,,,11456,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,529,,FALSCH,WAHR
,,,11823,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,11672,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,448,,FALSCH,WAHR
,,,11520,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,472,,FALSCH,WAHR
,,,11369,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,496,,FALSCH,WAHR
,,,11217,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,520,,FALSCH,WAHR
,,,11671,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,418,,FALSCH,WAHR
,,,11498,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,442,,FALSCH,WAHR
,,,11324,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,466,,FALSCH,WAHR
,,,11151,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,490,,FALSCH,WAHR
,,,10978,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,514,,FALSCH,WAHR
,,,11518,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,413,,FALSCH,WAHR
,,,11324,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,437,,FALSCH,WAHR
,,,11129,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,461,,FALSCH,WAHR
,,,10934,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,485,,FALSCH,WAHR
,,,10739,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,11366,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,11150,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,433,,FALSCH,WAHR
,,,10933,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,457,,FALSCH,WAHR
,,,10717,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,481,,FALSCH,WAHR
,,,10500,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
,,,11214,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,406,,FALSCH,WAHR
,,,10975,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,430,,FALSCH,WAHR
,,,10737,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,454,,FALSCH,WAHR
,,,10499,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,10261,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,502,,FALSCH,WAHR
,,,11061,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,404,,FALSCH,WAHR
,,,10801,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,428,,FALSCH,WAHR
,,,10542,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,452,,FALSCH,WAHR
,,,10282,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,475,,FALSCH,WAHR
,,,10022,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,499,,FALSCH,WAHR
Autocenter Koch GmbH,"Feldstraße 6
16356 Ahrensfelde
Deutschland",12990,12433,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,Skoda Fabia 1.0 TSI Style Klimaat.LM Sitzh.Temp PDC,"<p>
<strong>Abholadresse</strong>
Feldstraße 6
16356 Ahrensfelde
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
21.400 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
70 kW (95 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 4,6 l/100km (kombiniert)<br>
ca. 5,5 l/100km (innerorts)<br>
ca. 4,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 106 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
06/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
06/2022<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Denim Blue<br>
<strong>Farbe</strong>
Blau Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Android Auto, Apple CarPlay, Armlehne, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Partikelfilter, Raucherpaket, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Blau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,454,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ZkIAAOSwUTdfPV1~/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/cbcAAOSwqqdfPV1~/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/dFQAAOSwqVJfPV1~/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/CLkAAOSwXqtfPV1~/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/-kAAAOSwOxBfPV2A/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~tcAAOSwQ6xfPV1~/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GJQAAOSwE5hfPV2A/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/m4AAAOSwyedfPV1~/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/9xcAAOSwXO5fPV1~/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/pN0AAOSwp91fPV2A/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/UfIAAOSwdu9fPV1~/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/heAAAOSw8Y5fPV2A/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/bEEAAOSw1RJfPV1~/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Dj4AAOSwla9fPV2A/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DV0AAOSw8iJfPV2A/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ZkIAAOSwUTdfPV1~/$_27.JPG,16,,,,,,,,,,,nil
,,,12368,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,478,,FALSCH,WAHR
,,,12303,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,502,,FALSCH,WAHR
,,,12238,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,526,,FALSCH,WAHR
,,,12173,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
,,,12280,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,434,,FALSCH,WAHR
,,,12194,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,458,,FALSCH,WAHR
,,,12107,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,12021,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,506,,FALSCH,WAHR
,,,11934,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,530,,FALSCH,WAHR
,,,12128,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,422,,FALSCH,WAHR
,,,12020,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,446,,FALSCH,WAHR
,,,11912,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,470,,FALSCH,WAHR
,,,11803,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,494,,FALSCH,WAHR
,,,11695,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,518,,FALSCH,WAHR
,,,11976,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,414,,FALSCH,WAHR
,,,11846,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,438,,FALSCH,WAHR
,,,11716,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,462,,FALSCH,WAHR
,,,11586,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,486,,FALSCH,WAHR
,,,11456,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,529,,FALSCH,WAHR
,,,11823,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,425,,FALSCH,WAHR
,,,11672,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,448,,FALSCH,WAHR
,,,11520,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,472,,FALSCH,WAHR
,,,11369,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,496,,FALSCH,WAHR
,,,11217,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,520,,FALSCH,WAHR
,,,11671,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,418,,FALSCH,WAHR
,,,11498,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,442,,FALSCH,WAHR
,,,11324,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,466,,FALSCH,WAHR
,,,11151,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,490,,FALSCH,WAHR
,,,10978,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,514,,FALSCH,WAHR
,,,11518,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,413,,FALSCH,WAHR
,,,11324,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,437,,FALSCH,WAHR
,,,11129,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,461,,FALSCH,WAHR
,,,10934,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,485,,FALSCH,WAHR
,,,10739,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,11366,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,410,,FALSCH,WAHR
,,,11150,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,433,,FALSCH,WAHR
,,,10933,Skoda-Fabia-1.0-TSI-Style-Klimaat.LM-Sitzh.Temp-PDC,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,457,,FALSCH,WAHR
